Feature 1	tx_price	beds	baths	sqft	year_built	lot_size	property_type	exterior_walls	roof	basement	restaurants	groceries	nightlife	cafes	shopping	arts_entertainment	beauty_spas	active_life	median_age	married	college_grad	property_tax	insurance	median_school	num_schools	tx_year	two_and_two	during_recession	property_age	school_score
98.0	283000.0	2.0	1.0	845.0	1942.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	148.0	12.0	20.0	13.0	88.0	13.0	65.0	49.0	44.0	20.0	74.0	182.0	63.0	7.0	3.0	2006.0	0.0	0.0	64.0	21.0
99.0	378000.0	2.0	1.0	864.0	1942.0	1296.0	Apartment / Condo / Townhouse	Brick	Roll Composition	1.0	70.0	9.0	14.0	13.0	59.0	5.0	35.0	45.0	35.0	47.0	32.0	319.0	106.0	4.0	3.0	2015.0	0.0	0.0	73.0	12.0
100.0	255000.0	2.0	1.0	870.0	1984.0	1306.0	Apartment / Condo / Townhouse		Composition Shingle	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	32.0	64.0	57.0	242.0	62.0	7.0	3.0	2007.0	0.0	0.0	23.0	21.0
101.0	306000.0	2.0	1.0	875.0	1950.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	51.0	8.0	6.0	2.0	40.0	18.0	33.0	40.0	36.0	49.0	77.0	228.0	79.0	6.0	3.0	2012.0	0.0	1.0	62.0	18.0
102.0	292999.0	2.0	1.0	875.0	1950.0	1220551.0	Apartment / Condo / Townhouse	Brick		0.0	63.0	11.0	11.0	8.0	39.0	18.0	42.0	44.0	33.0	35.0	87.0	230.0	79.0	6.0	3.0	2014.0	0.0	0.0	64.0	18.0
103.0	369900.0	2.0	1.0	891.0	2004.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	124.0	12.0	10.0	15.0	111.0	12.0	65.0	41.0	32.0	32.0	88.0	294.0	89.0	7.0	3.0	2006.0	0.0	0.0	2.0	21.0
104.0	326000.0	2.0	1.0	893.0	2003.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	114.0	9.0	10.0	16.0	101.0	10.0	60.0	41.0	32.0	32.0	88.0	303.0	92.0	7.0	3.0	2011.0	0.0	1.0	8.0	21.0
105.0	350000.0	2.0	1.0	900.0	1941.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	51.0	8.0	7.0	4.0	53.0	18.0	37.0	43.0	36.0	37.0	80.0	240.0	79.0	4.0	3.0	2005.0	0.0	0.0	64.0	12.0
106.0	350000.0	2.0	1.0	900.0	1941.0	0.0	Single-Family	Brick		0.0	51.0	8.0	7.0	4.0	53.0	18.0	37.0	43.0	36.0	37.0	80.0	240.0	79.0	4.0	3.0	2005.0	0.0	0.0	64.0	12.0
107.0	396875.0	2.0	1.0	912.0	1960.0	48787.0	Apartment / Condo / Townhouse	Brick		0.0	189.0	13.0	37.0	31.0	102.0	11.0	75.0	64.0	28.0	15.0	86.0	250.0	87.0	8.0	3.0	2005.0	0.0	0.0	45.0	24.0
108.0	374900.0	2.0	1.0	912.0	1983.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	51.0	8.0	6.0	2.0	40.0	18.0	33.0	40.0	36.0	49.0	77.0	266.0	92.0	6.0	3.0	2005.0	0.0	0.0	22.0	18.0
109.0	232150.0	2.0	1.0	920.0	1941.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	65.0	9.0	9.0	4.0	55.0	17.0	44.0	44.0	36.0	37.0	80.0	240.0	80.0	4.0	3.0	2003.0	0.0	0.0	62.0	12.0
110.0	327000.0	2.0	1.0	924.0	1961.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	50.0	7.0	2.0	6.0	52.0	4.0	37.0	37.0	34.0	34.0	66.0	235.0	81.0	9.0	3.0	2008.0	0.0	0.0	47.0	27.0
111.0	455900.0	2.0	1.0	928.0	2013.0	0.0	Apartment / Condo / Townhouse	Wood Siding		0.0	107.0	9.0	30.0	19.0	89.0	6.0	47.0	58.0	33.0	65.0	84.0	345.0	119.0	9.0	3.0	2013.0	0.0	1.0	0.0	27.0
112.0	290000.0	2.0	1.0	930.0	1983.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	51.0	9.0	6.0	2.0	45.0	18.0	32.0	42.0	36.0	49.0	77.0	244.0	84.0	6.0	3.0	2006.0	0.0	0.0	23.0	18.0
113.0	301000.0	2.0	1.0	930.0	1986.0	1135.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	92.0	8.0	7.0	9.0	47.0	5.0	45.0	17.0	31.0	74.0	59.0	204.0	62.0	8.0	3.0	2005.0	0.0	0.0	19.0	24.0
114.0	275000.0	2.0	1.0	930.0	1988.0	1059.0	Apartment / Condo / Townhouse	Metal	Composition Shingle	1.0	6.0	2.0	0.0	0.0	4.0	0.0	4.0	1.0	36.0	62.0	63.0	233.0	71.0	7.5	2.0	2004.0	0.0	0.0	16.0	15.0
115.0	531000.0	2.0	1.0	931.0	2006.0	0.0	Apartment / Condo / Townhouse	Wood Siding		0.0	193.0	14.0	42.0	28.0	114.0	11.0	93.0	89.0	33.0	40.0	96.0	414.0	143.0	5.0	3.0	2011.0	0.0	1.0	5.0	15.0
116.0	405000.0	2.0	1.0	945.0	1955.0	14374.0	Single-Family	Brick	Composition Shingle	1.0	32.0	6.0	3.0	7.0	27.0	2.0	22.0	12.0	38.0	64.0	73.0	457.0	139.0	8.0	3.0	2012.0	0.0	1.0	57.0	24.0
117.0	336000.0	2.0	1.0	950.0	1941.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	42.0	6.0	7.0	4.0	50.0	14.0	31.0	31.0	39.0	21.0	89.0	276.0	91.0	4.0	3.0	2014.0	0.0	0.0	73.0	12.0
118.0	214000.0	2.0	1.0	952.0	1964.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	129.0	8.0	22.0	25.0	318.0	7.0	102.0	34.0	36.0	42.0	67.0	202.0	61.0	8.0	3.0	2010.0	0.0	1.0	46.0	24.0
119.0	327500.0	2.0	1.0	958.0	1941.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	65.0	8.0	9.0	4.0	55.0	17.0	44.0	42.0	39.0	21.0	89.0	234.0	77.0	4.0	3.0	2010.0	0.0	1.0	69.0	12.0
120.0	251489.0	2.0	1.0	959.0	1930.0	4918.0	Single-Family	Wood Shingle		0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	43.0	60.0	36.0	176.0	49.0	5.0	3.0	2010.0	0.0	1.0	80.0	15.0
121.0	238900.0	2.0	1.0	960.0	1963.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	72.0	9.0	8.0	9.0	100.0	10.0	97.0	25.0	40.0	68.0	73.0	195.0	59.0	9.0	3.0	2013.0	0.0	1.0	50.0	27.0
122.0	297000.0	2.0	1.0	960.0	1964.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	173.0	11.0	38.0	30.0	106.0	10.0	73.0	72.0	32.0	24.0	82.0	262.0	91.0	5.0	3.0	2007.0	0.0	0.0	43.0	15.0
123.0	235000.0	2.0	1.0	960.0	1985.0	800.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	69.0	6.0	5.0	8.0	40.0	4.0	44.0	15.0	30.0	50.0	45.0	204.0	62.0	6.0	3.0	2014.0	0.0	0.0	29.0	18.0
124.0	210000.0	2.0	1.0	960.0	1989.0	1820.0	Apartment / Condo / Townhouse	Metal	Composition Shingle	1.0	6.0	2.0	0.0	0.0	4.0	0.0	4.0	1.0	36.0	62.0	63.0	216.0	66.0	7.5	2.0	2012.0	0.0	1.0	23.0	15.0
125.0	215000.0	2.0	1.0	966.0	1958.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	96.0	11.0	12.0	7.0	38.0	8.0	39.0	34.0	36.0	40.0	81.0	147.0	51.0	4.0	3.0	2010.0	0.0	1.0	52.0	12.0
126.0	285000.0	2.0	1.0	966.0	1994.0	0.0	Apartment / Condo / Townhouse	Wood	Composition Shingle	1.0	109.0	12.0	10.0	14.0	103.0	12.0	60.0	44.0	52.0	42.0	63.0	258.0	78.0	7.0	3.0	2013.0	0.0	1.0	19.0	21.0
127.0	239900.0	2.0	1.0	976.0	1971.0	1120.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	95.0	6.0	10.0	6.0	42.0	2.0	51.0	24.0	32.0	83.0	31.0	200.0	61.0	5.0	3.0	2006.0	0.0	0.0	35.0	15.0
128.0	375500.0	2.0	1.0	983.0	1984.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	194.0	6.0	35.0	39.0	193.0	10.0	63.0	35.0	46.0	37.0	90.0	298.0	103.0	6.0	3.0	2013.0	0.0	1.0	29.0	18.0
129.0	415000.0	2.0	1.0	993.0	1984.0	0.0	Single-Family	Brick		0.0	194.0	6.0	35.0	39.0	193.0	10.0	63.0	35.0	46.0	37.0	90.0	336.0	116.0	6.0	3.0	2006.0	0.0	0.0	22.0	18.0
130.0	230581.0	2.0	1.0	996.0	1987.0	0.0	Apartment / Condo / Townhouse		Composition Shingle	0.0	72.0	3.0	10.0	10.0	136.0	7.0	46.0	23.0	35.0	89.0	59.0	164.0	42.0	7.0	3.0	2007.0	0.0	0.0	20.0	21.0
131.0	400000.0	2.0	1.0	1008.0	1987.0	1995.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	19.0	1.0	3.0	0.0	8.0	1.0	7.0	6.0	41.0	62.0	85.0	254.0	77.0	6.0	2.0	2006.0	0.0	0.0	19.0	12.0
132.0	420000.0	2.0	1.0	1010.0	1954.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	40.0	8.0	5.0	4.0	50.0	14.0	32.0	33.0	31.0	58.0	93.0	295.0	98.0	4.0	3.0	2005.0	0.0	0.0	51.0	12.0
133.0	292000.0	2.0	1.0	1011.0	1958.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	96.0	11.0	12.0	7.0	38.0	8.0	39.0	34.0	36.0	40.0	81.0	149.0	51.0	4.0	3.0	2005.0	0.0	0.0	47.0	12.0
134.0	200000.0	2.0	1.0	1015.0	1930.0	1615.0	Single-Family	Brick		1.0	185.0	8.0	31.0	32.0	284.0	33.0	173.0	81.0	38.0	56.0	55.0	353.0	117.0	2.0	3.0	2003.0	0.0	0.0	73.0	6.0
135.0	226000.0	2.0	1.0	1021.0	1961.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	48.0	7.0	2.0	6.0	52.0	5.0	36.0	35.0	34.0	34.0	66.0	201.0	69.0	9.0	3.0	2010.0	0.0	1.0	49.0	27.0
136.0	220000.0	2.0	1.0	1024.0	2010.0	0.0	Apartment / Condo / Townhouse	Masonry		0.0	76.0	7.0	19.0	14.0	39.0	7.0	32.0	33.0	44.0	40.0	28.0	228.0	75.0	3.0	3.0	2011.0	0.0	1.0	1.0	9.0
137.0	280000.0	2.0	1.0	1032.0	1958.0	0.0	Single-Family	Brick		0.0	128.0	11.0	29.0	25.0	184.0	15.0	68.0	41.0	57.0	13.0	83.0	208.0	72.0	6.0	3.0	2009.0	0.0	0.0	51.0	18.0
138.0	299900.0	2.0	1.0	1032.0	1964.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	76.0	16.0	12.0	11.0	90.0	5.0	29.0	22.0	40.0	50.0	55.0	154.0	47.0	3.0	3.0	2006.0	0.0	0.0	42.0	9.0
139.0	204000.0	2.0	1.0	1044.0	1961.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	48.0	7.0	2.0	6.0	52.0	5.0	36.0	35.0	34.0	34.0	66.0	201.0	69.0	9.0	3.0	2015.0	0.0	0.0	54.0	27.0
140.0	350000.0	2.0	1.0	1062.0	1983.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	43.0	7.0	6.0	2.0	23.0	18.0	28.0	42.0	33.0	35.0	87.0	267.0	92.0	6.0	3.0	2007.0	0.0	0.0	24.0	18.0
141.0	228000.0	2.0	1.0	1070.0	1972.0	0.0	Single-Family	Brick	Composition Shingle	1.0	34.0	2.0	0.0	3.0	25.0	6.0	13.0	20.0	47.0	51.0	77.0	184.0	56.0	7.0	3.0	2014.0	0.0	0.0	42.0	21.0
142.0	300000.0	2.0	1.0	1073.0	1972.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	21.0	3.0	1.0	5.0	13.0	3.0	11.0	12.0	43.0	22.0	67.0	179.0	54.0	7.0	3.0	2005.0	0.0	0.0	33.0	21.0
143.0	280000.0	2.0	1.0	1083.0	1965.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	132.0	9.0	13.0	15.0	79.0	9.0	49.0	49.0	55.0	23.0	42.0	190.0	66.0	5.0	3.0	2014.0	0.0	0.0	49.0	15.0
144.0	305500.0	2.0	1.0	1100.0	1960.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	212.0	14.0	43.0	33.0	146.0	9.0	84.0	86.0	33.0	62.0	81.0	303.0	105.0	9.0	3.0	2008.0	0.0	0.0	48.0	27.0
145.0	348500.0	2.0	1.0	1103.0	1944.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	48.0	12.0	6.0	2.0	48.0	19.0	41.0	41.0	36.0	23.0	90.0	252.0	87.0	6.0	3.0	2009.0	0.0	0.0	65.0	18.0
146.0	210000.0	2.0	1.0	1177.0	1975.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	78.0	18.0	15.0	15.0	70.0	6.0	45.0	30.0	45.0	47.0	54.0	220.0	67.0	3.0	3.0	2001.0	0.0	0.0	26.0	9.0
147.0	250000.0	2.0	1.0	1179.0	1964.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	103.0	24.0	17.0	15.0	95.0	7.0	46.0	22.0	29.0	53.0	36.0	143.0	49.0	3.0	3.0	2006.0	0.0	0.0	42.0	9.0
148.0	229000.0	2.0	1.0	1185.0	1953.0	15681.0	Single-Family	Siding (Alum/Vinyl)		1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	43.0	60.0	36.0	198.0	56.0	5.0	3.0	2002.0	0.0	0.0	49.0	15.0
149.0	300000.0	2.0	1.0	1188.0	1954.0	3001.0	Single-Family	Brick	Asphalt	1.0	29.0	7.0	3.0	3.0	36.0	1.0	23.0	15.0	34.0	68.0	36.0	255.0	84.0	2.0	3.0	2009.0	0.0	0.0	55.0	6.0
150.0	220000.0	2.0	1.0	1194.0	1979.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	88.0	17.0	18.0	18.0	88.0	6.0	47.0	25.0	59.0	54.0	57.0	188.0	57.0	3.0	3.0	2014.0	0.0	0.0	35.0	9.0
151.0	275000.0	2.0	1.0	1197.0	1972.0	1306.0	Apartment / Condo / Townhouse	Wood	Composition Shingle	1.0	22.0	2.0	1.0	5.0	10.0	3.0	11.0	11.0	28.0	80.0	22.0	231.0	70.0	5.0	3.0	2013.0	0.0	1.0	41.0	15.0
152.0	312000.0	2.0	1.0	1200.0	1950.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	8.0	1.0	0.0	3.0	9.0	2.0	10.0	9.0	35.0	29.0	73.0	295.0	89.0	4.0	3.0	2012.0	0.0	1.0	62.0	12.0
153.0	265000.0	2.0	1.0	1240.0	1987.0	3484.0	Apartment / Condo / Townhouse		Composition Shingle	1.0	67.0	4.0	4.0	11.0	162.0	3.0	40.0	24.0	35.0	50.0	66.0	261.0	67.0	7.0	3.0	2013.0	0.0	1.0	26.0	21.0
154.0	265000.0	2.0	1.0	1240.0	1987.0	3484.0	Single-Family		Asphalt	1.0	67.0	4.0	4.0	11.0	162.0	3.0	40.0	24.0	35.0	50.0	66.0	261.0	67.0	7.0	3.0	2013.0	0.0	1.0	26.0	21.0
155.0	231525.0	2.0	1.0	1242.0	1984.0	0.0	Apartment / Condo / Townhouse	Wood	Composition Shingle	1.0	33.0	4.0	3.0	5.0	24.0	2.0	22.0	17.0	37.0	50.0	63.0	225.0	68.0	8.0	3.0	2012.0	0.0	1.0	28.0	24.0
156.0	239900.0	2.0	1.0	1250.0	1983.0	0.0	Apartment / Condo / Townhouse	Stucco	Gravel/Rock	1.0	39.0	15.0	7.0	4.0	35.0	0.0	11.0	7.0	35.0	44.0	80.0	217.0	66.0	4.0	3.0	2007.0	0.0	0.0	24.0	12.0
157.0	305000.0	2.0	1.0	1288.0	1980.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	82.0	16.0	16.0	17.0	73.0	6.0	46.0	25.0	59.0	54.0	57.0	233.0	71.0	3.0	3.0	2005.0	0.0	0.0	25.0	9.0
158.0	337600.0	2.0	1.0	1296.0	1954.0	3001.0	Single-Family	Brick	Asphalt	1.0	28.0	7.0	3.0	3.0	33.0	1.0	23.0	15.0	34.0	68.0	36.0	259.0	86.0	2.0	3.0	2005.0	0.0	0.0	51.0	6.0
159.0	248000.0	2.0	1.0	1344.0	1880.0	1102.0	Single-Family	Siding (Alum/Vinyl)	Other	0.0	144.0	8.0	28.0	26.0	260.0	26.0	145.0	59.0	52.0	66.0	81.0	475.0	158.0	4.0	3.0	1994.0	0.0	0.0	114.0	12.0
160.0	336900.0	2.0	1.0	1346.0	1986.0	0.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	35.0	5.0	4.0	5.0	23.0	2.0	21.0	13.0	34.0	36.0	86.0	217.0	66.0	8.0	3.0	2007.0	0.0	0.0	21.0	24.0
161.0	225000.0	2.0	1.0	1350.0	1954.0	1245.0	Apartment / Condo / Townhouse	Brick	Roll Composition	0.0	141.0	7.0	28.0	26.0	259.0	25.0	146.0	58.0	52.0	66.0	81.0	515.0	171.0	4.0	3.0	2000.0	0.0	0.0	46.0	12.0
162.0	585000.0	2.0	1.0	1360.0	1983.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	187.0	13.0	41.0	34.0	102.0	12.0	75.0	73.0	29.0	29.0	83.0	446.0	155.0	8.0	3.0	2013.0	0.0	1.0	30.0	24.0
163.0	205000.0	2.0	1.0	1526.0	2004.0	2478.0	Single-Family	Siding (Alum/Vinyl)		1.0	4.0	1.0	0.0	0.0	1.0	0.0	5.0	5.0	29.0	88.0	73.0	242.0	68.0	8.0	1.0	2012.0	0.0	1.0	8.0	8.0
164.0	330000.0	2.0	2.0	832.0	1943.0	1136.0	Apartment / Condo / Townhouse	Brick	Roll Composition	1.0	61.0	9.0	9.0	12.0	65.0	7.0	41.0	42.0	37.0	41.0	53.0	372.0	123.0	4.0	3.0	2009.0	1.0	0.0	66.0	12.0
165.0	250000.0	2.0	2.0	864.0	1942.0	1633.0	Apartment / Condo / Townhouse	Brick	Roll Composition	1.0	82.0	8.0	20.0	19.0	64.0	5.0	36.0	43.0	35.0	47.0	32.0	375.0	124.0	4.0	3.0	2008.0	1.0	0.0	66.0	12.0
166.0	200000.0	2.0	2.0	877.0	2000.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	201.0	11.0	40.0	28.0	131.0	10.0	73.0	85.0	36.0	25.0	91.0	378.0	131.0	9.0	3.0	2012.0	1.0	1.0	12.0	27.0
167.0	286499.0	2.0	2.0	886.0	1981.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	19.0	3.0	1.0	5.0	28.0	3.0	9.0	13.0	48.0	40.0	59.0	195.0	59.0	7.0	1.0	2005.0	1.0	0.0	24.0	7.0
168.0	237500.0	2.0	2.0	886.0	1982.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	19.0	3.0	1.0	5.0	28.0	3.0	9.0	13.0	48.0	40.0	59.0	198.0	60.0	7.0	1.0	2014.0	1.0	0.0	32.0	7.0
169.0	261000.0	2.0	2.0	896.0	1951.0	3598.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	17.0	5.0	1.0	4.0	30.0	2.0	21.0	7.0	41.0	62.0	41.0	307.0	93.0	4.0	3.0	2009.0	1.0	0.0	58.0	12.0
170.0	277000.0	2.0	2.0	899.0	2000.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	75.0	3.0	8.0	12.0	82.0	9.0	37.0	34.0	56.0	25.0	67.0	269.0	82.0	7.0	3.0	2009.0	1.0	0.0	9.0	21.0
171.0	425000.0	2.0	2.0	910.0	1950.0	6023.0	Single-Family	Brick veneer	Shake Shingle	1.0	60.0	10.0	4.0	7.0	61.0	5.0	42.0	30.0	39.0	86.0	81.0	468.0	162.0	9.0	3.0	2008.0	1.0	0.0	58.0	27.0
172.0	385000.0	2.0	2.0	915.0	2005.0	183387.0	Apartment / Condo / Townhouse	Brick		0.0	146.0	8.0	16.0	20.0	74.0	11.0	49.0	58.0	30.0	46.0	41.0	265.0	92.0	7.0	3.0	2006.0	1.0	0.0	1.0	21.0
173.0	275000.0	2.0	2.0	930.0	1983.0	1625.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	27.0	6.0	1.0	3.0	22.0	5.0	23.0	15.0	35.0	55.0	73.0	286.0	87.0	5.0	3.0	2008.0	1.0	0.0	25.0	15.0
174.0	275000.0	2.0	2.0	933.0	1990.0	0.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	80.0	7.0	7.0	7.0	42.0	6.0	41.0	15.0	33.0	62.0	51.0	184.0	56.0	8.0	3.0	2005.0	1.0	0.0	15.0	24.0
175.0	201953.0	2.0	2.0	940.0	1986.0	0.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	80.0	4.0	3.0	13.0	173.0	2.0	47.0	37.0	30.0	49.0	33.0	150.0	38.0	6.5	2.0	2016.0	1.0	0.0	30.0	13.0
176.0	307500.0	2.0	2.0	940.0	1988.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	32.0	3.0	0.0	7.0	86.0	3.0	26.0	10.0	35.0	69.0	80.0	155.0	47.0	9.0	3.0	2005.0	1.0	0.0	17.0	27.0
177.0	551400.0	2.0	2.0	949.0	2007.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	180.0	14.0	37.0	34.0	104.0	13.0	72.0	68.0	36.0	25.0	75.0	445.0	154.0	8.0	3.0	2007.0	1.0	0.0	0.0	24.0
178.0	435000.0	2.0	2.0	950.0	2005.0	46609.0	Apartment / Condo / Townhouse	Concrete Block		0.0	193.0	10.0	37.0	27.0	133.0	10.0	74.0	86.0	29.0	15.0	82.0	371.0	128.0	9.0	3.0	2010.0	1.0	1.0	5.0	27.0
179.0	230000.0	2.0	2.0	951.0	1988.0	0.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	49.0	6.0	6.0	5.0	47.0	5.0	30.0	17.0	39.0	37.0	55.0	209.0	63.0	6.0	3.0	2012.0	1.0	1.0	24.0	18.0
180.0	367000.0	2.0	2.0	951.0	1994.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	160.0	8.0	24.0	23.0	93.0	10.0	55.0	78.0	34.0	34.0	92.0	331.0	115.0	9.0	3.0	2003.0	1.0	0.0	9.0	27.0
181.0	509500.0	2.0	2.0	954.0	2000.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	201.0	11.0	40.0	28.0	131.0	10.0	73.0	85.0	36.0	25.0	91.0	381.0	132.0	9.0	3.0	2004.0	1.0	0.0	4.0	27.0
182.0	275000.0	2.0	2.0	959.0	2002.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	98.0	7.0	7.0	10.0	95.0	4.0	37.0	33.0	33.0	71.0	84.0	229.0	69.0	9.0	3.0	2003.0	1.0	0.0	1.0	27.0
183.0	279537.0	2.0	2.0	969.0	1988.0	0.0	Single-Family	Brick	Composition Shingle	1.0	117.0	6.0	17.0	17.0	243.0	11.0	66.0	42.0	32.0	33.0	92.0	278.0	85.0	10.0	3.0	2002.0	1.0	0.0	14.0	30.0
184.0	499900.0	2.0	2.0	970.0	2000.0	33541.0	Apartment / Condo / Townhouse	Wood Siding		0.0	198.0	9.0	38.0	25.0	127.0	11.0	72.0	83.0	36.0	25.0	91.0	360.0	124.0	9.0	3.0	2005.0	1.0	0.0	5.0	27.0
185.0	315000.0	2.0	2.0	980.0	1990.0	1206.0	Single-Family	Siding (Alum/Vinyl)	Composition Shingle	1.0	40.0	4.0	4.0	2.0	30.0	4.0	13.0	8.0	35.0	49.0	84.0	295.0	90.0	6.5	2.0	2013.0	1.0	1.0	23.0	13.0
186.0	299900.0	2.0	2.0	980.0	1991.0	1104.0	Apartment / Condo / Townhouse	Siding (Alum/Vinyl)	Composition Shingle	1.0	39.0	5.0	4.0	2.0	31.0	3.0	13.0	9.0	35.0	49.0	84.0	274.0	83.0	6.5	2.0	2012.0	1.0	1.0	21.0	13.0
187.0	320000.0	2.0	2.0	984.0	1947.0	3598.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	78.0	11.0	5.0	15.0	30.0	10.0	54.0	24.0	32.0	43.0	63.0	278.0	85.0	5.0	3.0	2014.0	1.0	0.0	67.0	15.0
188.0	279000.0	2.0	2.0	986.0	1971.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	20.0	2.0	1.0	2.0	15.0	6.0	14.0	13.0	33.0	57.0	41.0	180.0	54.0	7.0	3.0	2005.0	1.0	0.0	34.0	21.0
189.0	386500.0	2.0	2.0	992.0	1944.0	0.0	Apartment / Condo / Townhouse	Brick		1.0	73.0	14.0	11.0	9.0	49.0	18.0	48.0	43.0	36.0	23.0	90.0	316.0	109.0	6.0	3.0	2011.0	1.0	1.0	67.0	18.0
190.0	270000.0	2.0	2.0	998.0	1989.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	40.0	3.0	1.0	7.0	129.0	3.0	29.0	10.0	35.0	69.0	80.0	204.0	62.0	9.0	3.0	2005.0	1.0	0.0	16.0	27.0
191.0	440000.0	2.0	2.0	1000.0	1940.0	0.0	Single-Family	Brick		0.0	42.0	7.0	6.0	4.0	47.0	16.0	29.0	31.0	39.0	41.0	83.0	347.0	120.0	6.0	3.0	2011.0	1.0	1.0	71.0	18.0
192.0	475000.0	2.0	2.0	1000.0	1989.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	177.0	8.0	31.0	23.0	94.0	10.0	61.0	81.0	29.0	11.0	94.0	378.0	131.0	9.0	3.0	2004.0	1.0	0.0	15.0	27.0
193.0	278000.0	2.0	2.0	1002.0	2006.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	72.0	1.0	8.0	11.0	75.0	9.0	25.0	30.0	43.0	61.0	86.0	282.0	86.0	6.0	3.0	2008.0	1.0	0.0	2.0	18.0
194.0	443000.0	2.0	2.0	1005.0	1989.0	0.0	Apartment / Condo / Townhouse	Brick		0.0	175.0	8.0	31.0	23.0	94.0	10.0	60.0	80.0	29.0	11.0	94.0	378.0	131.0	9.0	3.0	2013.0	1.0	1.0	24.0	27.0
195.0	290000.0	2.0	2.0	1012.0	1995.0	0.0	Apartment / Condo / Townhouse	Brick	Composition Shingle	1.0	12.0	2.0	1.0	3.0	15.0	3.0	12.0	10.0	39.0	33.0	74.0	245.0	74.0	5.0	3.0	2013.0	1.0	1.0	18.0	15.0
196.0	458900.0	2.0	2.0	1025.0	2005.0	0.0	Apartment / Condo / Townhouse	Stucco	Other	1.0	102.0	8.0	8.0	11.0	103.0	4.0	47.0	34.0	31.0	30.0	99.0	376.0	114.0	8.0	3.0	2005.0	1.0	0.0	0.0	24.0
197.0	615000.0	2.0	2.0	1027.0	2008.0	0.0	Apartment / Condo / Townhouse	Wood Siding		0.0	198.0	9.0	38.0	25.0	126.0	12.0	72.0	84.0	29.0	15.0	82.0	453.0	157.0	9.0	3.0	2015.0	1.0	0.0	7.0	27.0
