LotArea,YearBuilt,YearRemodAdd,MasVnrArea,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,BldgType_1Fam,BldgType_2FamDuplexTwnhs,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,Siding_AsbShng,Siding_AsphShn,Siding_BrkComm,Siding_BrkFace,Siding_CBlock,Siding_CemntBd,Siding_HdBoard,Siding_ImStucc,Siding_MetalSd,Siding_Plywood,Siding_Stone,Siding_Stucco,Siding_VinylSd,Siding_Wd Sdng,Siding_WdShing,target_price
10206,2007,2007,468,1563,1,1563,0,1563,0,0,2,0,3,1,6,1,2007,3,758,10,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
8892,1960,1960,66,1065,1,1065,0,1065,0,0,1,1,3,1,6,0,1974,2,461,7,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
8530,1995,1996,22,384,1,804,670,1474,0,0,2,1,3,1,7,1,1995,2,400,5,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
16059,1991,1992,284,1288,1,1301,1116,2417,0,0,2,1,4,1,9,1,1991,2,462,4,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Medium
11911,2005,2005,0,684,1,684,876,1560,0,0,2,1,3,1,6,1,2005,2,400,3,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
3951,2009,2009,76,612,1,612,612,1224,0,0,2,1,2,1,4,0,2009,2,528,6,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
8470,1915,1982,0,1013,0,1013,0,1526,0,0,1,0,2,1,6,0,2020,0,0,10,2009,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
8070,1994,1995,0,990,1,990,0,990,1,0,1,0,3,1,5,0,2020,0,0,8,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
7200,1950,1950,0,0,1,1040,0,1040,0,0,1,0,2,1,4,0,1950,2,420,7,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low
8500,1961,1961,203,1235,1,1235,0,1235,0,0,1,0,2,1,6,0,1961,2,480,12,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
13360,1921,2006,0,876,1,964,0,964,1,0,1,0,2,1,5,0,1921,2,432,8,2009,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
7200,1910,1998,0,1214,0,1260,1031,2291,0,1,2,0,4,2,9,1,1900,2,506,11,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
9337,1997,1997,0,824,1,905,881,1786,1,0,2,1,3,1,7,0,1997,2,684,5,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
9765,1993,1993,68,680,1,680,790,1470,0,0,2,1,3,1,6,1,1993,2,420,4,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
10264,1999,1999,183,1588,1,1588,0,1588,0,0,2,0,3,1,6,0,1999,2,472,8,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
10921,1965,1965,48,960,1,960,0,960,1,0,1,0,3,1,6,0,1965,1,432,5,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
10625,1920,1950,0,458,0,835,0,835,0,0,1,0,2,1,5,0,1920,1,366,5,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
9320,1959,1959,0,950,1,1225,0,1225,1,0,1,1,3,1,6,0,2020,0,0,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
10603,1977,2001,28,1610,1,1610,0,1610,1,0,2,0,3,1,6,2,1977,2,480,2,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
9206,1985,1985,336,741,1,977,755,1732,0,0,2,1,3,1,7,1,1985,2,476,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
7018,1979,1979,0,0,1,1535,0,1535,0,0,2,0,4,2,8,0,1979,2,410,6,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
10402,2009,2009,0,1226,1,1226,0,1226,0,0,2,0,3,1,6,0,2009,3,740,5,2010,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
7758,1931,1950,600,1040,1,1226,592,1818,0,0,1,1,4,1,7,2,1951,1,240,6,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low
9375,2003,2004,768,1053,1,1053,939,1992,0,0,2,1,3,1,9,1,2003,2,648,8,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
10800,1885,1995,0,641,1,1047,0,1047,0,0,1,0,2,1,6,0,1954,1,273,8,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
6000,1948,1950,0,789,1,789,0,789,0,0,1,0,2,1,5,0,1948,1,250,4,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
8500,1919,2005,0,793,0,997,520,1517,0,0,2,0,3,1,7,0,2020,0,0,8,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low
11751,1977,1977,480,1844,1,1844,0,1844,0,0,2,0,3,1,7,1,1977,2,546,1,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
9525,1954,1972,0,994,1,1216,639,1855,0,0,2,0,4,1,7,0,1954,1,325,10,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
7750,2000,2000,0,384,1,774,656,1430,0,0,2,1,3,1,7,1,2000,2,400,4,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
9965,2007,2007,220,1264,1,1282,1414,2696,1,0,2,1,4,1,10,1,2007,3,792,10,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
21000,1953,1953,184,1809,1,2259,0,2259,1,0,2,0,3,1,7,2,1953,2,450,10,2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
7259,1945,2002,0,1028,1,1436,884,2320,1,0,2,1,3,1,9,1,1945,1,180,7,2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium
3230,1999,1999,1129,729,1,729,729,1458,0,0,2,1,2,1,5,1,1999,2,440,6,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
11616,1962,1962,116,1092,1,1092,0,1092,0,1,1,0,3,1,6,1,1962,1,288,9,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
8536,2006,2007,0,1125,1,1125,0,1125,0,0,1,1,2,1,5,0,2007,2,430,4,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
12376,1990,1990,0,1673,1,1699,1523,3222,1,0,3,0,5,1,11,2,1990,3,594,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Medium
8461,2005,2006,0,728,1,728,728,1456,0,0,2,1,3,1,8,1,2005,2,390,7,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
21453,1969,1969,0,938,1,988,0,988,1,0,1,0,1,1,4,2,1969,2,540,10,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
6060,1939,1950,0,732,1,772,351,1123,0,0,1,0,3,1,4,0,1979,1,264,6,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low
9464,1958,1958,135,1080,1,1080,0,1080,0,0,1,0,3,1,5,0,1958,1,288,6,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
7892,1993,1993,0,1199,1,1199,0,1199,0,0,2,0,2,1,5,0,1993,2,530,3,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
17043,1979,1998,0,1362,1,1586,0,1586,0,0,2,0,3,1,7,1,1979,2,435,1,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
6780,1935,1982,0,520,0,520,0,754,1,0,1,0,2,1,5,0,2020,0,0,6,2006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
4928,1976,1976,0,1078,1,958,0,958,0,0,2,0,2,1,5,1,1977,2,440,2,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
4388,1930,1950,0,672,1,840,0,840,0,0,1,0,3,1,5,1,2020,0,0,6,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low
7590,1966,1966,266,660,1,660,688,1348,0,0,1,1,3,1,6,1,1966,2,453,7,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
8973,1958,1991,85,1008,1,1053,0,1053,0,1,1,1,3,1,6,0,1998,2,750,7,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
14200,1966,1966,309,924,1,1216,941,2157,0,0,2,1,4,1,8,2,1966,2,487,5,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
12224,2000,2000,40,992,1,1022,1032,2054,1,0,2,1,3,1,7,1,2000,2,390,7,2009,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
7388,1959,2002,0,1063,1,1327,0,1327,1,0,1,0,3,1,7,0,1974,2,624,7,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
6853,2001,2002,136,1267,1,1296,0,1296,1,0,2,0,2,1,6,0,2001,2,471,6,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
10335,1968,1993,0,1461,1,1721,0,1721,0,0,2,1,3,1,7,1,1968,2,440,7,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
10400,1970,1970,288,1304,1,1682,0,1682,0,0,2,0,3,1,7,1,1970,2,530,5,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
10355,1967,1967,196,1214,1,1214,0,1214,0,0,2,0,3,1,5,1,1967,1,318,7,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
11070,1988,1989,70,1907,1,1959,0,1959,0,0,3,0,5,2,9,0,1989,3,766,7,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
9066,1999,2000,320,1004,1,1004,848,1852,0,0,2,1,3,1,7,2,1999,3,660,12,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
15426,1997,1997,0,928,1,928,836,1764,1,0,2,1,3,1,7,0,1997,2,470,8,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
10500,1971,1971,0,864,1,864,0,864,0,0,1,0,3,1,5,1,2020,0,0,4,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
11645,2005,2005,0,1734,1,1734,0,1734,1,0,2,0,3,1,7,0,2005,2,660,1,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
8520,1952,1952,0,910,1,910,475,1385,0,0,2,0,4,1,6,0,2000,2,720,6,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low
10335,1999,1999,183,1490,1,1501,0,1501,1,0,2,0,3,1,6,0,1999,2,577,6,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
9100,1963,1963,336,1728,1,1728,0,1728,1,0,2,0,6,2,10,0,1963,2,504,11,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
2522,2004,2006,50,970,1,970,739,1709,0,0,2,0,3,1,7,0,2004,2,380,4,2006,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
6120,1931,1993,0,715,1,875,0,875,1,0,1,0,2,1,5,0,1931,1,180,11,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
9505,2001,2001,180,884,1,884,1151,2035,0,0,2,1,3,1,8,1,2001,2,434,5,2010,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
7500,2004,2005,120,1080,1,1080,0,1080,1,0,1,0,3,1,6,0,2020,0,0,4,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
6240,1936,1950,0,896,1,896,448,1344,0,0,1,0,3,1,7,0,1936,1,240,4,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
10356,1975,1975,0,969,1,969,0,969,0,0,1,1,3,1,5,0,1975,2,440,1,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
13891,2007,2008,436,1710,1,1710,0,1710,1,0,2,0,2,1,6,1,2007,3,866,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
14803,1971,1971,252,825,1,1097,896,1993,0,0,2,1,4,1,8,1,1971,2,495,6,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Low
13500,1960,1975,0,1602,1,1252,0,1252,1,0,1,0,1,1,4,1,1960,2,564,3,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Low
11340,1923,1950,0,1200,1,1200,0,1200,0,0,1,0,4,1,7,0,1923,1,312,3,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
9600,1924,1950,0,572,0,572,524,1096,0,0,1,0,2,1,5,0,2020,0,0,4,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
7200,1950,1950,0,0,1,1040,0,1040,0,0,1,0,2,1,5,0,1950,2,625,6,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
12003,2009,2010,84,774,1,774,1194,1968,0,0,2,1,4,1,8,1,2009,3,680,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
12552,2004,2005,0,991,1,991,956,1947,0,0,2,1,3,1,8,1,2004,2,678,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
19378,2005,2006,456,1392,1,1392,1070,2462,1,0,2,1,4,1,9,1,2006,2,576,3,2006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
11120,1984,1984,0,1232,1,1232,0,1232,0,0,2,0,3,1,6,0,1984,2,516,6,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Low
13688,2003,2004,664,1572,1,1572,1096,2668,1,0,2,1,3,1,10,2,2003,3,726,3,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
12182,2005,2005,226,1541,1,1541,0,1541,0,0,2,0,3,1,7,1,2005,2,532,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
5500,1956,1956,0,882,1,882,0,882,0,0,1,0,1,1,4,0,2020,0,0,4,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
5400,1926,2004,0,1149,1,1149,467,1616,0,0,2,0,3,1,5,0,1926,1,216,10,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Low
10106,1940,1999,0,644,1,808,547,1355,1,0,2,0,4,2,6,0,2020,0,0,9,2008,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
10708,1955,1993,0,1617,1,1867,0,1867,1,0,1,0,2,1,7,3,1955,1,303,11,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low
10562,2007,2007,300,1582,1,1610,551,2161,1,0,1,1,3,1,8,1,2007,3,789,11,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Medium
8244,2004,2004,0,840,1,840,880,1720,0,0,2,1,3,1,7,1,2004,2,440,5,2007,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Low
